sample_id,replan_conversion_ok,status,run_position,track_c_status,schema_valid,parse_error,conversion_errors,skill_sequence,updated_at
Semantic/select_poker_semantic/example25,False,completed,1537,C2_qwen_conversion_failure,False,,sequence_missing_or_empty,,2026-05-28 10:05:36
Semantic/select_poker_semantic/example26,True,completed,1538,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:05:37
Semantic/select_poker_semantic/example27,False,completed,1539,C2_qwen_conversion_failure,False,,sequence_missing_or_empty,,2026-05-28 10:05:39
Semantic/select_poker_semantic/example28,True,completed,1540,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:05:41
Semantic/select_poker_semantic/example29,False,completed,1541,C2_qwen_conversion_failure,False,,sequence_missing_or_empty,,2026-05-28 10:05:42
Semantic/select_poker_semantic/example31,False,completed,1543,C2_qwen_conversion_failure,False,,sequence_missing_or_empty,,2026-05-28 10:05:44
Semantic/select_poker_semantic/example33,True,completed,1545,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:05:46
Semantic/select_poker_semantic/example34,True,completed,1546,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:05:49
Semantic/select_poker_semantic/example35,False,completed,1547,C2_qwen_conversion_failure,False,,sequence_missing_or_empty,,2026-05-28 10:05:51
Semantic/select_poker_semantic/example36,True,completed,1548,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:05:53
Semantic/select_poker_semantic/example38,False,completed,1550,C2_qwen_conversion_failure,False,,sequence_missing_or_empty,,2026-05-28 10:05:55
Semantic/select_poker_semantic/example40,True,completed,1552,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:05:58
Semantic/select_poker_semantic/example41,False,completed,1553,C2_qwen_conversion_failure,False,,sequence_missing_or_empty,,2026-05-28 10:06:01
Semantic/select_poker_semantic/example42,True,completed,1554,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:06:03
Semantic/select_poker_semantic/example43,True,completed,1555,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:06:06
Semantic/select_poker_semantic/example44,False,completed,1556,C2_qwen_conversion_failure,False,,sequence_missing_or_empty,,2026-05-28 10:06:09
Semantic/select_poker_semantic/example46,True,completed,1558,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:06:11
Semantic/select_poker_semantic/example47,True,completed,1559,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:06:13
Semantic/select_poker_semantic/example48,False,completed,1560,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:10_of_clubs,pick>place,2026-05-28 10:06:16
Semantic/select_poker_semantic/example49,True,completed,1561,C4_unsupported_qwen_skill,True,,,push,2026-05-28 10:06:18
Semantic/select_poker_semantic/example50,True,completed,1562,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:06:20
Semantic/select_poker_semantic/example51,False,completed,1563,C2_qwen_conversion_failure,False,,sequence_missing_or_empty,,2026-05-28 10:06:22
Semantic/select_poker_semantic/example52,False,completed,1564,C2_qwen_conversion_failure,False,,sequence_missing_or_empty,,2026-05-28 10:06:23
Semantic/select_poker_semantic/example53,False,completed,1565,C2_qwen_conversion_failure,False,,sequence_missing_or_empty,,2026-05-28 10:06:25
Semantic/select_poker_semantic/example54,True,completed,1566,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:06:26
Semantic/select_poker_semantic/example57,False,completed,1569,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:player's hand,pick>place,2026-05-28 10:06:28
Semantic/select_poker_semantic/example58,True,completed,1570,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:06:30
Semantic/select_poker_semantic/example62,False,completed,1574,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:Sarah's hand,pick>place,2026-05-28 10:06:31
Semantic/select_poker_semantic/example63,False,completed,1575,C1_qwen_guided_condition_failure,True,,step0:unmapped_component:three_of_diamonds,pick>place,2026-05-28 10:06:32
Semantic/select_poker_semantic/example65,False,completed,1577,C1_qwen_guided_condition_failure,False,,sequence_missing_or_empty,,2026-05-28 10:06:34
Semantic/select_poker_semantic/example67,True,completed,1579,C2_qwen_conversion_failure,True,,,pick>place,2026-05-28 10:06:35
Semantic/select_poker_semantic/example69,True,completed,1581,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:06:37
Semantic/select_poker_semantic/example70,True,completed,1582,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:06:39
Semantic/select_poker_semantic/example71,True,completed,1583,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:06:40
Semantic/select_poker_semantic/example72,True,completed,1584,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:06:41
Semantic/select_poker_semantic/example73,False,completed,1585,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:river position,pick>place,2026-05-28 10:06:43
Semantic/select_poker_semantic/example74,True,completed,1586,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:06:44
Semantic/select_poker_semantic/example77,False,completed,1589,C2_qwen_conversion_failure,False,,sequence_missing_or_empty,,2026-05-28 10:06:46
Semantic/select_poker_semantic/example78,True,completed,1590,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:06:47
Semantic/select_poker_semantic/example80,True,completed,1592,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:06:49
Semantic/select_poker_semantic/example81,False,completed,1593,C2_qwen_conversion_failure,False,,sequence_missing_or_empty,,2026-05-28 10:06:50
Semantic/select_poker_semantic/example82,True,completed,1594,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:06:51
Semantic/select_poker_semantic/example83,True,completed,1595,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:06:52
Semantic/select_poker_semantic/example87,False,completed,1599,C2_qwen_conversion_failure,False,,sequence_missing_or_empty,,2026-05-28 10:06:53
Semantic/select_poker_semantic/example88,True,completed,1600,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:06:55
Semantic/select_poker_semantic/example89,False,completed,1601,C2_qwen_conversion_failure,False,,sequence_missing_or_empty,,2026-05-28 10:06:56
Semantic/select_poker_semantic/example90,True,completed,1602,C2_qwen_conversion_failure,True,,,pick>place,2026-05-28 10:06:57
Semantic/select_poker_semantic/example91,True,completed,1603,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:06:59
Semantic/select_poker_semantic/example92,True,completed,1604,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:07:00
Semantic/select_poker_semantic/example93,False,completed,1605,C1_qwen_guided_condition_failure,False,,sequence_missing_or_empty,,2026-05-28 10:07:02
Semantic/select_poker_semantic/example94,True,completed,1606,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:07:03
Semantic/select_poker_semantic/example95,True,completed,1607,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:07:05
Semantic/select_poker_semantic/example96,True,completed,1608,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:07:07
Semantic/select_poker_semantic/example97,False,completed,1609,C2_qwen_conversion_failure,False,,sequence_missing_or_empty,,2026-05-28 10:07:08
Semantic/select_toy_semantic/example7,False,completed,1616,C2_qwen_conversion_failure,False,,sequence_missing_or_empty,,2026-05-28 10:07:09
Semantic/select_toy_semantic/example13,False,completed,1623,C2_qwen_conversion_failure,False,,sequence_missing_or_empty,,2026-05-28 10:07:11
Semantic/select_toy_semantic/example19,False,completed,1626,C2_qwen_conversion_failure,False,,sequence_missing_or_empty,,2026-05-28 10:07:12
Semantic/select_toy_semantic/example42,True,completed,1641,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:07:14
Semantic/select_toy_semantic/example51,False,completed,1648,C2_qwen_conversion_failure,False,,sequence_missing_or_empty,,2026-05-28 10:07:16
Semantic/select_toy_semantic/example74,False,completed,1665,C2_qwen_conversion_failure,False,,sequence_missing_or_empty,,2026-05-28 10:07:17
Semantic/select_toy_semantic/example84,False,completed,1674,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:kitchen_counter,pick>place,2026-05-28 10:07:20
Semantic/select_toy_semantic/example91,True,completed,1678,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:07:23
Semantic/select_toy_semantic/example92,False,completed,1679,C1_qwen_guided_condition_failure,False,,sequence_missing_or_empty,,2026-05-28 10:07:24
Spatial/insert_bloom_flower/example7,False,completed,1686,C1_qwen_guided_condition_failure,True,,step0:unmapped_component:red_flower,pick>insert,2026-05-28 10:07:27
Spatial/insert_bloom_flower/example17,False,completed,1687,C1_qwen_guided_condition_failure,True,,step0:unmapped_component:red_flower,pick>insert,2026-05-28 10:07:29
Spatial/insert_bloom_flower/example19,True,completed,1688,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:07:31
Spatial/insert_bloom_flower/example28,True,completed,1692,C1_qwen_guided_condition_failure,True,,,pick>insert,2026-05-28 10:07:33
Spatial/insert_bloom_flower/example29,True,completed,1693,C1_qwen_guided_condition_failure,True,,,insert,2026-05-28 10:07:35
Spatial/insert_bloom_flower/example39,True,completed,1694,C1_qwen_guided_condition_failure,True,,,insert,2026-05-28 10:07:37
Spatial/insert_bloom_flower/example40,True,completed,1695,C1_qwen_guided_condition_failure,True,,,pick>insert,2026-05-28 10:07:39
Spatial/insert_bloom_flower/example60,True,completed,1701,C1_qwen_guided_condition_failure,True,,,pick>insert,2026-05-28 10:07:40
Spatial/insert_bloom_flower/example62,True,completed,1702,C1_qwen_guided_condition_failure,True,,,pick>insert,2026-05-28 10:07:42
Spatial/insert_bloom_flower/example68,True,completed,1704,C1_qwen_guided_condition_failure,True,,,pick>insert,2026-05-28 10:07:44
Spatial/insert_bloom_flower/example91,True,completed,1709,C1_qwen_guided_condition_failure,True,,,pick>insert,2026-05-28 10:07:46
Spatial/insert_bloom_flower/example92,True,completed,1710,C1_qwen_guided_condition_failure,True,,,insert,2026-05-28 10:07:47
Spatial/insert_bloom_flower/example97,True,completed,1712,C1_qwen_guided_condition_failure,True,,,pick>insert,2026-05-28 10:07:49
Spatial/select_billiards_spatial/example0,False,completed,1713,C3_entity_mapping_failure,True,,step1:unmapped_component:container_right_1,pick>place,2026-05-28 10:07:50
Spatial/select_billiards_spatial/example1,False,completed,1714,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:container_right_2,pick>place,2026-05-28 10:07:51
Spatial/select_billiards_spatial/example2,False,completed,1715,C3_entity_mapping_failure,True,,step1:unmapped_component:container_right_2,pick>place,2026-05-28 10:07:53
Spatial/select_billiards_spatial/example4,False,completed,1716,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:container_right_1,pick>place,2026-05-28 10:07:54
Spatial/select_billiards_spatial/example6,False,completed,1717,C3_entity_mapping_failure,True,,step1:unmapped_component:container_right_1,pick>place,2026-05-28 10:07:56
Spatial/select_billiards_spatial/example9,False,completed,1718,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:container_right_2,pick>place,2026-05-28 10:07:57
Spatial/select_billiards_spatial/example10,False,completed,1719,C3_entity_mapping_failure,False,,sequence_missing_or_empty,,2026-05-28 10:07:59
Spatial/select_billiards_spatial/example11,False,completed,1720,C3_entity_mapping_failure,True,,step1:unmapped_component:container_right_2,pick>place,2026-05-28 10:08:00
Spatial/select_billiards_spatial/example12,False,completed,1721,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:container_right_1,pick>place,2026-05-28 10:08:01
Spatial/select_billiards_spatial/example13,False,completed,1722,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:container_right_2,pick>place,2026-05-28 10:08:03
Spatial/select_billiards_spatial/example14,False,completed,1723,C3_entity_mapping_failure,True,,step1:unmapped_component:container_right_1,pick>place,2026-05-28 10:08:04
Spatial/select_billiards_spatial/example15,False,completed,1724,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:container_right_1,pick>place,2026-05-28 10:08:06
Spatial/select_billiards_spatial/example16,False,completed,1725,C3_entity_mapping_failure,False,,sequence_missing_or_empty,,2026-05-28 10:08:07
Spatial/select_billiards_spatial/example17,False,completed,1726,C3_entity_mapping_failure,True,,step1:unmapped_component:container_right_2,pick>place,2026-05-28 10:08:08
Spatial/select_billiards_spatial/example18,False,completed,1727,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:container_right_2,pick>place,2026-05-28 10:08:10
Spatial/select_billiards_spatial/example19,False,completed,1728,C3_entity_mapping_failure,True,,step1:unmapped_component:container_right_2,pick>place,2026-05-28 10:08:12
Spatial/select_billiards_spatial/example20,False,completed,1729,C3_entity_mapping_failure,True,,step1:unmapped_component:container_right_2,pick>place,2026-05-28 10:08:13
Spatial/select_billiards_spatial/example22,False,completed,1730,C3_entity_mapping_failure,True,,step1:unmapped_component:container_right_2,pick>place,2026-05-28 10:08:15
Spatial/select_billiards_spatial/example26,False,completed,1731,C3_entity_mapping_failure,True,,step1:unmapped_component:container_right_2,pick>place,2026-05-28 10:08:16
Spatial/select_billiards_spatial/example27,False,completed,1732,C3_entity_mapping_failure,True,,step1:unmapped_component:container_right_2,pick>place,2026-05-28 10:08:18
Spatial/select_billiards_spatial/example28,False,completed,1733,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:container_right_2,pick>place,2026-05-28 10:08:19
Spatial/select_billiards_spatial/example31,True,completed,1734,C3_entity_mapping_failure,True,,,pick>place,2026-05-28 10:08:20
Spatial/select_billiards_spatial/example32,False,completed,1735,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:container_right_1,pick>place,2026-05-28 10:08:22
Spatial/select_billiards_spatial/example35,False,completed,1736,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:container_right_2,pick>place,2026-05-28 10:08:23
Spatial/select_billiards_spatial/example38,False,completed,1737,C3_entity_mapping_failure,False,,sequence_missing_or_empty,,2026-05-28 10:08:25
Spatial/select_billiards_spatial/example39,False,completed,1738,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:container_right_2,pick>place,2026-05-28 10:08:26
Spatial/select_billiards_spatial/example40,True,completed,1739,C3_entity_mapping_failure,True,,,pick>place,2026-05-28 10:08:28
Spatial/select_billiards_spatial/example41,False,completed,1740,C3_entity_mapping_failure,False,,sequence_missing_or_empty,,2026-05-28 10:08:29
Spatial/select_billiards_spatial/example44,False,completed,1741,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:container_right_1,pick>place,2026-05-28 10:08:30
Spatial/select_billiards_spatial/example45,False,completed,1742,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:container_right_1,pick>place,2026-05-28 10:08:32
Spatial/select_billiards_spatial/example47,False,completed,1743,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:container_right_2,pick>place,2026-05-28 10:08:34
Spatial/select_billiards_spatial/example49,False,completed,1744,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:container_right_2,pick>place,2026-05-28 10:08:35
Spatial/select_billiards_spatial/example50,False,completed,1745,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:container_right_1,pick>place,2026-05-28 10:08:37
Spatial/select_billiards_spatial/example51,False,completed,1746,C3_entity_mapping_failure,True,,step1:unmapped_component:container_right_1,pick>place,2026-05-28 10:08:38
Spatial/select_billiards_spatial/example53,False,completed,1747,C3_entity_mapping_failure,False,,sequence_missing_or_empty,,2026-05-28 10:08:39
Spatial/select_billiards_spatial/example54,False,completed,1748,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:container_right_2,pick>place,2026-05-28 10:08:41
Spatial/select_billiards_spatial/example57,False,completed,1749,C3_entity_mapping_failure,True,,step1:unmapped_component:container_right_2,pick>place,2026-05-28 10:08:42
Spatial/select_billiards_spatial/example60,False,completed,1750,C3_entity_mapping_failure,False,,sequence_missing_or_empty,,2026-05-28 10:08:43
Spatial/select_billiards_spatial/example61,False,completed,1751,C3_entity_mapping_failure,False,,sequence_missing_or_empty,,2026-05-28 10:08:45
Spatial/select_billiards_spatial/example62,False,completed,1752,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:container_right_2,pick>place,2026-05-28 10:08:46
Spatial/select_billiards_spatial/example63,False,completed,1753,C3_entity_mapping_failure,True,,step1:unmapped_component:container_right_1,pick>place,2026-05-28 10:08:47
Spatial/select_billiards_spatial/example64,False,completed,1754,C3_entity_mapping_failure,False,,sequence_missing_or_empty,,2026-05-28 10:08:48
Spatial/select_billiards_spatial/example66,False,completed,1755,C3_entity_mapping_failure,True,,step1:unmapped_component:container_right_2,pick>place,2026-05-28 10:08:50
Spatial/select_billiards_spatial/example70,False,completed,1756,C3_entity_mapping_failure,False,,sequence_missing_or_empty,,2026-05-28 10:08:51
Spatial/select_billiards_spatial/example73,False,completed,1757,C3_entity_mapping_failure,False,,sequence_missing_or_empty,,2026-05-28 10:08:52
Spatial/select_billiards_spatial/example74,False,completed,1758,C3_entity_mapping_failure,True,,step1:unmapped_component:container_right_1,pick>place,2026-05-28 10:08:53
Spatial/select_billiards_spatial/example76,False,completed,1759,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:container_right_1,pick>place,2026-05-28 10:08:55
Spatial/select_billiards_spatial/example77,False,completed,1760,C3_entity_mapping_failure,True,,step1:unmapped_component:container_right_2,pick>place,2026-05-28 10:08:56
Spatial/select_billiards_spatial/example78,False,completed,1761,C3_entity_mapping_failure,False,,sequence_missing_or_empty,,2026-05-28 10:08:58
Spatial/select_billiards_spatial/example79,False,completed,1762,C3_entity_mapping_failure,False,,sequence_missing_or_empty,,2026-05-28 10:08:59
Spatial/select_billiards_spatial/example82,False,completed,1763,C3_entity_mapping_failure,True,,step1:unmapped_component:container_right_2,pick>place,2026-05-28 10:09:00
Spatial/select_billiards_spatial/example83,False,completed,1764,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:container_right_1,pick>place,2026-05-28 10:09:02
Spatial/select_billiards_spatial/example85,False,completed,1765,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:container_right_1,pick>place,2026-05-28 10:09:03
Spatial/select_billiards_spatial/example86,False,completed,1766,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:container_right_1,pick>place,2026-05-28 10:09:05
Spatial/select_billiards_spatial/example87,False,completed,1767,C3_entity_mapping_failure,False,,sequence_missing_or_empty,,2026-05-28 10:09:06
Spatial/select_billiards_spatial/example88,False,completed,1768,C3_entity_mapping_failure,False,,sequence_missing_or_empty,,2026-05-28 10:09:07
Spatial/select_billiards_spatial/example89,False,completed,1769,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:container_right_1,pick>place,2026-05-28 10:09:08
Spatial/select_billiards_spatial/example92,False,completed,1770,C3_entity_mapping_failure,False,,sequence_missing_or_empty,,2026-05-28 10:09:09
Spatial/select_billiards_spatial/example97,False,completed,1771,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:container_right_1,pick>place,2026-05-28 10:09:11
Spatial/select_billiards_spatial/example99,False,completed,1772,C3_entity_mapping_failure,False,,sequence_missing_or_empty,,2026-05-28 10:09:12
Spatial/select_book_spatial/example0,True,completed,1773,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:09:13
Spatial/select_book_spatial/example4,True,completed,1776,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:09:15
Spatial/select_book_spatial/example5,True,completed,1777,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:09:17
Spatial/select_book_spatial/example8,True,completed,1779,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:09:18
Spatial/select_book_spatial/example10,True,completed,1780,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:09:20
Spatial/select_book_spatial/example12,True,completed,1781,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:09:21
Spatial/select_book_spatial/example13,True,completed,1782,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:09:23
Spatial/select_book_spatial/example14,False,completed,1783,C1_qwen_guided_condition_failure,True,,step0:unmapped_component:fundamentals_of_molecular_biology,pick>place,2026-05-28 10:09:24
Spatial/select_book_spatial/example16,True,completed,1785,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:09:26
Spatial/select_book_spatial/example17,True,completed,1786,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:09:27
Spatial/select_book_spatial/example20,True,completed,1787,C1_qwen_guided_condition_failure,True,,,pick,2026-05-28 10:09:29
Spatial/select_book_spatial/example22,True,completed,1789,C1_qwen_guided_condition_failure,True,,,pick,2026-05-28 10:09:30
Spatial/select_book_spatial/example24,True,completed,1791,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:09:32
Spatial/select_book_spatial/example19,True,completed,1792,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:09:33
Spatial/select_book_spatial/example28,True,completed,1795,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:09:35
Spatial/select_book_spatial/example26,True,completed,1796,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:09:36
Spatial/select_book_spatial/example30,True,completed,1797,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:09:38
Spatial/select_book_spatial/example33,True,completed,1799,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:09:39
Spatial/select_book_spatial/example34,True,completed,1800,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:09:40
Spatial/select_book_spatial/example35,True,completed,1801,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:09:42
Spatial/select_book_spatial/example38,True,completed,1804,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:09:43
Spatial/select_book_spatial/example40,True,completed,1805,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:09:45
Spatial/select_book_spatial/example44,True,completed,1807,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:09:46
Spatial/select_book_spatial/example45,True,completed,1808,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:09:48
Spatial/select_book_spatial/example47,True,completed,1810,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:09:49
Spatial/select_book_spatial/example49,True,completed,1812,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:09:51
Spatial/select_book_spatial/example50,True,completed,1813,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:09:52
Spatial/select_book_spatial/example51,True,completed,1814,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:09:54
Spatial/select_book_spatial/example52,True,completed,1815,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:09:55
Spatial/select_book_spatial/example54,True,completed,1817,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:09:57
Spatial/select_book_spatial/example55,True,completed,1818,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:09:58
Spatial/select_book_spatial/example56,True,completed,1819,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:10:00
Spatial/select_book_spatial/example58,True,completed,1821,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:10:01
Spatial/select_book_spatial/example59,False,completed,1822,C1_qwen_guided_condition_failure,True,,step0:unmapped_component:landmark_class_in_london,pick>place,2026-05-28 10:10:03
Spatial/select_book_spatial/example61,True,completed,1824,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:10:04
Spatial/select_book_spatial/example64,True,completed,1826,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:10:05
Spatial/select_book_spatial/example65,True,completed,1827,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:10:07
Spatial/select_book_spatial/example72,True,completed,1834,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:10:08
Spatial/select_book_spatial/example73,True,completed,1835,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:10:09
Spatial/select_book_spatial/example76,True,completed,1838,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:10:11
Spatial/select_book_spatial/example79,True,completed,1840,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:10:12
Spatial/select_book_spatial/example81,True,completed,1842,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:10:14
Spatial/select_book_spatial/example83,True,completed,1844,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:10:15
Spatial/select_book_spatial/example85,False,completed,1845,C1_qwen_guided_condition_failure,True,,step0:unmapped_component:landmark_property,pick>place,2026-05-28 10:10:16
Spatial/select_book_spatial/example86,False,completed,1846,C1_qwen_guided_condition_failure,True,,step0:unmapped_component:The Adventure of Huckleberry Finn,pick>place,2026-05-28 10:10:18
Spatial/select_book_spatial/example87,True,completed,1847,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:10:19
Spatial/select_book_spatial/example89,True,completed,1848,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:10:20
Spatial/select_book_spatial/example94,True,completed,1853,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:10:22
Spatial/select_book_spatial/example95,True,completed,1854,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:10:23
Spatial/select_book_spatial/example97,True,completed,1855,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:10:24
Spatial/select_book_spatial/example99,True,completed,1856,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:10:26
Spatial/select_chemistry_tube_spatial/example0,True,completed,1857,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:10:27
Spatial/select_chemistry_tube_spatial/example1,True,completed,1858,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:10:29
Spatial/select_chemistry_tube_spatial/example2,True,completed,1859,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:10:30
Spatial/select_chemistry_tube_spatial/example5,True,completed,1861,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:10:31
Spatial/select_chemistry_tube_spatial/example7,True,completed,1863,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:10:33
Spatial/select_chemistry_tube_spatial/example10,True,completed,1865,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:10:36
Spatial/select_chemistry_tube_spatial/example12,True,completed,1867,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:10:37
Spatial/select_chemistry_tube_spatial/example13,True,completed,1868,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:10:39
Spatial/select_chemistry_tube_spatial/example14,True,completed,1869,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:10:40
Spatial/select_chemistry_tube_spatial/example15,True,completed,1870,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:10:42
Spatial/select_chemistry_tube_spatial/example16,True,completed,1871,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:10:44
Spatial/select_chemistry_tube_spatial/example17,True,completed,1872,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:10:45
Spatial/select_chemistry_tube_spatial/example20,False,completed,1875,C1_qwen_guided_condition_failure,False,,sequence_missing_or_empty,,2026-05-28 10:10:47
Spatial/select_chemistry_tube_spatial/example22,True,completed,1876,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:10:48
Spatial/select_chemistry_tube_spatial/example24,True,completed,1878,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:10:50
Spatial/select_chemistry_tube_spatial/example25,True,completed,1879,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:10:52
Spatial/select_chemistry_tube_spatial/example26,False,completed,1880,C1_qwen_guided_condition_failure,True,,step0:unmapped_component:7,pick>place,2026-05-28 10:10:53
